Rank,Equivalence,5_6_poker,5_7_poker,5_8_poker,hand,classification,Description,product
6306,1020,8040,15540,0,A K 9 6 4,HC,Ace-High,1585265
6307,1020,4020,0,0,A K 9 6 3,HC,Ace-High,951159
6308,1020,0,0,0,A K 9 6 2,HC,Ace-High,634106
6309,1020,8040,0,0,A K 9 5 4,HC,Ace-High,1008805
6310,1020,4020,0,0,A K 9 5 3,HC,Ace-High,605283
6311,1020,0,0,0,A K 9 5 2,HC,Ace-High,403522
6312,1020,4020,0,0,A K 9 4 3,HC,Ace-High,432345
6313,1020,0,0,0,A K 9 4 2,HC,Ace-High,288230
6314,1020,0,0,0,A K 9 3 2,HC,Ace-High,172938
6315,1020,16080,77700,116760,A K 8 7 6,HC,Ace-High,3687827
6316,1020,12060,46620,0,A K 8 7 5,HC,Ace-High,2346799
6317,1020,8040,15540,0,A K 8 7 4,HC,Ace-High,1676285
6318,1020,4020,0,0,A K 8 7 3,HC,Ace-High,1005771
6319,1020,0,0,0,A K 8 7 2,HC,Ace-High,670514
6320,1020,12060,46620,0,A K 8 6 5,HC,Ace-High,1985753
6321,1020,8040,15540,0,A K 8 6 4,HC,Ace-High,1418395
6322,1020,4020,0,0,A K 8 6 3,HC,Ace-High,851037
6323,1020,0,0,0,A K 8 6 2,HC,Ace-High,567358
6324,1020,8040,0,0,A K 8 5 4,HC,Ace-High,902615
6325,1020,4020,0,0,A K 8 5 3,HC,Ace-High,541569
6326,1020,0,0,0,A K 8 5 2,HC,Ace-High,361046
6327,1020,4020,0,0,A K 8 4 3,HC,Ace-High,386835
6328,1020,0,0,0,A K 8 4 2,HC,Ace-High,257890
6329,1020,0,0,0,A K 8 3 2,HC,Ace-High,154734
6330,1020,12060,31080,0,A K 7 6 5,HC,Ace-High,1518517
6331,1020,8040,15540,0,A K 7 6 4,HC,Ace-High,1084655
6332,1020,4020,0,0,A K 7 6 3,HC,Ace-High,650793
6333,1020,0,0,0,A K 7 6 2,HC,Ace-High,433862
6334,1020,8040,0,0,A K 7 5 4,HC,Ace-High,690235
6335,1020,4020,0,0,A K 7 5 3,HC,Ace-High,414141
6336,1020,0,0,0,A K 7 5 2,HC,Ace-High,276094
6337,1020,4020,0,0,A K 7 4 3,HC,Ace-High,295815
6338,1020,0,0,0,A K 7 4 2,HC,Ace-High,197210
6339,1020,0,0,0,A K 7 3 2,HC,Ace-High,118326
6340,1020,8040,0,0,A K 6 5 4,HC,Ace-High,584045
6341,1020,4020,0,0,A K 6 5 3,HC,Ace-High,350427
6342,1020,0,0,0,A K 6 5 2,HC,Ace-High,233618
6343,1020,4020,0,0,A K 6 4 3,HC,Ace-High,250305
6344,1020,0,0,0,A K 6 4 2,HC,Ace-High,166870
6345,1020,0,0,0,A K 6 3 2,HC,Ace-High,100122
6346,1020,0,0,0,A K 5 4 3,HC,Ace-High,159285
6347,1020,0,0,0,A K 5 4 2,HC,Ace-High,106190
6348,1020,0,0,0,A K 5 3 2,HC,Ace-High,63714
6349,1020,0,0,0,A K 4 3 2,HC,Ace-High,45510
6350,1020,24120,233100,1167600,A Q J T 9,HC,Ace-High,16107383
6351,1020,24120,233100,1167600,A Q J T 8,HC,Ace-High,14411869
6352,1020,20100,155400,583800,A Q J T 7,HC,Ace-High,11020841
6353,1020,16080,93240,233520,A Q J T 6,HC,Ace-High,9325327
6354,1020,12060,46620,0,A Q J T 5,HC,Ace-High,5934299
6355,1020,8040,15540,0,A Q J T 4,HC,Ace-High,4238785
6356,1020,4020,0,0,A Q J T 3,HC,Ace-High,2543271
6357,1020,0,0,0,A Q J T 2,HC,Ace-High,1695514
6358,1020,24120,233100,1109220,A Q J 9 8,HC,Ace-High,11905457
6359,1020,20100,155400,583800,A Q J 9 7,HC,Ace-High,9104173
6360,1020,16080,93240,233520,A Q J 9 6,HC,Ace-High,7703531
6361,1020,12060,46620,0,A Q J 9 5,HC,Ace-High,4902247
6362,1020,8040,15540,0,A Q J 9 4,HC,Ace-High,3501605
6363,1020,4020,0,0,A Q J 9 3,HC,Ace-High,2100963
6364,1020,0,0,0,A Q J 9 2,HC,Ace-High,1400642
6365,1020,20100,155400,525420,A Q J 8 7,HC,Ace-High,8145839
6366,1020,16080,93240,233520,A Q J 8 6,HC,Ace-High,6892633
6367,1020,12060,46620,0,A Q J 8 5,HC,Ace-High,4386221
6368,1020,8040,15540,0,A Q J 8 4,HC,Ace-High,3133015
6369,1020,4020,0,0,A Q J 8 3,HC,Ace-High,1879809
6370,1020,0,0,0,A Q J 8 2,HC,Ace-High,1253206
6371,1020,16080,93240,175140,A Q J 7 6,HC,Ace-High,5270837
6372,1020,12060,46620,0,A Q J 7 5,HC,Ace-High,3354169
6373,1020,8040,15540,0,A Q J 7 4,HC,Ace-High,2395835
6374,1020,4020,0,0,A Q J 7 3,HC,Ace-High,1437501
6375,1020,0,0,0,A Q J 7 2,HC,Ace-High,958334
6376,1020,12060,46620,0,A Q J 6 5,HC,Ace-High,2838143
6377,1020,8040,15540,0,A Q J 6 4,HC,Ace-High,2027245
6378,1020,4020,0,0,A Q J 6 3,HC,Ace-High,1216347
6379,1020,0,0,0,A Q J 6 2,HC,Ace-High,810898
6380,1020,8040,0,0,A Q J 5 4,HC,Ace-High,1290065
6381,1020,4020,0,0,A Q J 5 3,HC,Ace-High,774039
6382,1020,0,0,0,A Q J 5 2,HC,Ace-High,516026
6383,1020,4020,0,0,A Q J 4 3,HC,Ace-High,552885
6384,1020,0,0,0,A Q J 4 2,HC,Ace-High,368590
6385,1020,0,0,0,A Q J 3 2,HC,Ace-High,221154
6386,1020,24120,217560,934080,A Q T 9 8,HC,Ace-High,9442259
6387,1020,20100,155400,583800,A Q T 9 7,HC,Ace-High,7220551
6388,1020,16080,93240,233520,A Q T 9 6,HC,Ace-High,6109697
6389,1020,12060,46620,0,A Q T 9 5,HC,Ace-High,3887989
6390,1020,8040,15540,0,A Q T 9 4,HC,Ace-High,2777135
6391,1020,4020,0,0,A Q T 9 3,HC,Ace-High,1666281
6392,1020,0,0,0,A Q T 9 2,HC,Ace-High,1110854
6393,1020,20100,155400,525420,A Q T 8 7,HC,Ace-High,6460493
6394,1020,16080,93240,233520,A Q T 8 6,HC,Ace-High,5466571
6395,1020,12060,46620,0,A Q T 8 5,HC,Ace-High,3478727
6396,1020,8040,15540,0,A Q T 8 4,HC,Ace-High,2484805
6397,1020,4020,0,0,A Q T 8 3,HC,Ace-High,1490883
6398,1020,0,0,0,A Q T 8 2,HC,Ace-High,993922
6399,1020,16080,93240,175140,A Q T 7 6,HC,Ace-High,4180319
6400,1020,12060,46620,0,A Q T 7 5,HC,Ace-High,2660203
6401,1020,8040,15540,0,A Q T 7 4,HC,Ace-High,1900145
6402,1020,4020,0,0,A Q T 7 3,HC,Ace-High,1140087
6403,1020,0,0,0,A Q T 7 2,HC,Ace-High,760058
6404,1020,12060,46620,0,A Q T 6 5,HC,Ace-High,2250941
6405,1020,8040,15540,0,A Q T 6 4,HC,Ace-High,1607815
6406,1020,4020,0,0,A Q T 6 3,HC,Ace-High,964689
